2609,1988-02-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20030104.jpg
2614,1984-01-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20030109.jpg
2629,1984-11-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040005.jpg
2637,1986-09-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040013.jpg
2642,1986-01-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040018.jpg
2647,1985-06-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040023.jpg
2650,1982-03-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040026.jpg
2663,1989-01-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040041.jpg
2668,1981-05-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040046.jpg
2669,1988-04-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040047.jpg
2684,1986-01-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040062.jpg
2685,1986-02-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040063.jpg
2688,1985-11-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040066.jpg
2692,1988-04-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040070.jpg
2693,1981-07-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040071.jpg
2696,1989-01-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040074.jpg
2701,1981-04-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040079.jpg
2703,1988-06-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040081.jpg
2731,1984-11-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040112.jpg
2736,1989-01-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20040117.jpg
2759,1985-07-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050003.jpg
2763,1984-11-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050007.jpg
2764,1986-04-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050008.jpg
2769,1987-03-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050013.jpg
2775,1990-02-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050022.jpg
2780,1989-09-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050027.jpg
2786,1986-10-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050033.jpg
2792,1982-08-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050039.jpg
2797,1989-04-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050044.jpg
2801,1990-03-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050048.jpg
2827,1989-07-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050074.jpg
2833,1989-10-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050080.jpg
2834,1986-05-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050081.jpg
2855,1988-08-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050105.jpg
2868,1987-02-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050119.jpg
2870,1984-11-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20050121.jpg
2874,1987-08-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060004.jpg
2884,1990-06-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060017.jpg
2887,1990-10-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060020.jpg
2890,1990-11-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060023.jpg
2891,1988-01-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060024.jpg
2892,1990-08-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060025.jpg
2894,1987-05-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060027.jpg
2895,1987-10-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060028.jpg
2896,1987-04-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060029.jpg
2908,1983-08-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060041.jpg
2909,1991-01-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060042.jpg
2910,1984-02-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060043.jpg
2914,1987-06-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060047.jpg
2924,1990-12-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060057.jpg
2938,1990-07-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060071.jpg
2943,1990-05-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060076.jpg
2950,1986-12-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20060091.jpg
2963,1984-10-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070006.jpg
2965,1989-05-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070008.jpg
2968,1991-07-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070013.jpg
2970,1992-03-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070015.jpg
2972,1992-02-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070017.jpg
2974,1985-03-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070019.jpg
2975,1991-07-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070020.jpg
2983,1991-07-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070028.jpg
2986,1989-02-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070031.jpg
3002,1991-07-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070047.jpg
3012,1991-11-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070057.jpg
3015,1989-06-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070060.jpg
3019,1991-05-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070064.jpg
3023,1992-02-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070068.jpg
3026,1991-12-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070071.jpg
3030,1991-12-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070075.jpg
3039,1988-08-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070084.jpg
3040,1991-04-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070085.jpg
3046,1984-11-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20070094.jpg
3055,1989-10-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080001.jpg
3056,1985-07-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080002.jpg
3059,1990-03-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080005.jpg
3060,1985-05-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080006.jpg
3065,1992-04-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080014.jpg
3067,1992-09-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080016.jpg
3070,1992-11-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080019.jpg
3078,1992-11-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080027.jpg
3081,1985-04-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080030.jpg
3083,1991-04-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080032.jpg
3091,1992-04-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080040.jpg
3110,1992-04-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080059.jpg
3113,1991-12-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080062.jpg
3123,1992-05-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080072.jpg
3132,1992-10-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080084.jpg
3144,1987-05-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20080097.jpg
